cell_id,zone_name,area_km2,population,population_density_per_km2,park_count,park_area_km2,green_area_pct,school_count,hospital_count,primary_roads_km,parks_per_10k_residents,schools_per_10k_residents,hospitals_per_100k_residents,coverage_score,coverage_label
1452,New Delhi,0.5538,6804,12285.9,5,0.0288,5.2,3,0,3.9,7.349,4.409,0.0,59.08,Good
1453,North East,0.9483,9378,9889.7,12,0.0376,3.96,3,0,3.77,12.796,3.199,0.0,66.54,Good
1454,West,0.5332,7903,14823.0,6,0.0211,3.96,1,0,3.95,7.592,1.265,0.0,51.53,Good
1455,North West,2.6234,27152,10350.1,23,0.0882,3.36,9,1,18.23,8.471,3.315,3.683,69.99,Good
1456,North East,0.5912,4429,7491.8,6,0.0201,3.4,2,0,1.69,13.547,4.516,0.0,64.24,Good
1457,North West,0.6636,16659,25105.2,14,0.0545,8.21,3,0,4.17,8.404,1.801,0.0,62.81,Good
1458,North,0.52,3168,6091.8,6,0.0275,5.29,1,0,1.94,18.939,3.157,0.0,65.67,Good
1459,East,0.2289,1578,6893.7,1,0.0038,1.64,1,0,1.27,6.337,6.337,0.0,47.0,Needs Improvement
1460,North West,0.54,10071,18651.5,4,0.0128,2.38,3,0,1.87,3.972,2.979,0.0,43.75,Needs Improvement
1461,North West,0.7268,10809,14872.8,12,0.0418,5.75,2,0,2.39,11.102,1.85,0.0,66.35,Good
1462,West,1.5561,16600,10667.7,10,0.0309,1.98,4,0,7.01,6.024,2.41,0.0,45.74,Needs Improvement
1463,North West,0.8494,24713,29093.9,18,0.0653,7.69,6,0,2.75,7.284,2.428,0.0,58.16,Good
1464,Central,0.5644,6452,11431.7,7,0.029,5.13,0,0,2.01,10.849,0.0,0.0,54.03,Good
1465,North,0.6555,8388,12797.0,6,0.0269,4.1,1,0,2.14,7.153,1.192,0.0,48.23,Needs Improvement
1466,Central,0.7695,10365,13469.2,9,0.0342,4.44,2,0,5.52,8.683,1.93,0.0,58.91,Good
1467,North East,0.5037,8614,17101.1,10,0.0548,10.88,3,0,3.16,11.609,3.483,0.0,78.61,Excellent
1468,West,0.9522,16800,17644.3,12,0.0444,4.66,5,1,5.3,7.143,2.976,5.952,69.28,Good
1469,East,1.6765,38700,23084.5,38,0.1332,7.94,7,0,7.47,9.819,1.809,0.0,68.25,Good
1470,South,0.5085,5646,11102.9,3,0.0121,2.37,0,0,1.92,5.313,0.0,0.0,31.62,Needs Improvement
1471,Central,1.3049,17150,13142.5,18,0.1085,8.31,5,1,10.03,10.496,2.915,5.831,83.73,Excellent
1472,South,1.0697,12702,11873.8,17,0.0895,8.36,3,1,7.01,13.384,2.362,7.873,80.18,Excellent
1473,South,0.8728,6866,7866.5,7,0.0365,4.18,1,0,6.93,10.195,1.456,0.0,57.75,Good
1474,West,0.6762,7935,11734.1,5,0.0219,3.24,2,0,3.99,6.301,2.52,0.0,49.68,Needs Improvement
1475,North West,0.7744,11841,15291.1,7,0.0448,5.78,1,0,5.21,5.912,0.845,0.0,45.1,Needs Improvement
1476,New Delhi,0.555,7777,14012.9,3,0.0112,2.01,2,0,1.53,3.858,2.572,0.0,40.15,Needs Improvement
1477,New Delhi,1.9036,45115,23699.8,35,0.1395,7.33,12,2,12.13,7.758,2.66,4.433,73.49,Excellent
1478,South,0.4109,5955,14492.7,7,0.046,11.2,2,0,1.18,11.755,3.359,0.0,78.66,Excellent
1479,South West,1.2493,11252,9006.6,8,0.0343,2.75,3,0,5.82,7.11,2.666,0.0,51.21,Good
1480,Central,1.6023,17452,10891.6,16,0.0974,6.08,7,0,3.48,9.168,4.011,0.0,66.53,Good
1481,North,0.5209,5030,9656.9,3,0.0148,2.83,2,0,3.36,5.964,3.976,0.0,48.84,Needs Improvement
1482,South West,1.2727,13397,10526.5,12,0.0644,5.06,6,0,7.65,8.957,4.479,0.0,64.17,Good
1483,North East,0.6894,8907,12920.6,10,0.0264,3.84,0,0,1.51,11.227,0.0,0.0,53.41,Good
1484,South,0.6564,11920,18159.2,14,0.0782,11.92,5,1,2.2,11.745,4.195,8.389,89.9,Excellent
1485,Central,0.6046,11435,18911.9,12,0.0505,8.35,2,0,4.7,10.494,1.749,0.0,69.18,Good
1486,West,0.2401,2230,9287.0,2,0.0123,5.11,1,0,1.58,8.969,4.484,0.0,63.46,Good
1487,North West,0.8784,13912,15837.4,12,0.0627,7.14,5,1,6.46,8.626,3.594,7.188,78.43,Excellent
1488,Central,1.5034,19583,13025.4,22,0.1306,8.69,6,1,9.6,11.234,3.064,5.106,84.54,Excellent
1489,North West,0.4143,4818,11629.7,5,0.0302,7.3,1,0,2.77,10.378,2.076,0.0,67.25,Good
1490,South West,1.0513,10773,10247.3,4,0.0105,1.0,1,0,7.75,3.713,0.928,0.0,27.57,Needs Improvement
1491,West,0.6008,5992,9973.4,3,0.0124,2.07,1,0,4.02,5.007,1.669,0.0,37.6,Needs Improvement
1492,North East,0.3282,3552,10821.1,3,0.0161,4.91,1,0,2.54,8.446,2.815,0.0,61.21,Good
1493,North,1.1507,23382,20320.0,21,0.1182,10.27,6,0,4.59,8.981,2.566,0.0,71.6,Excellent
1494,South West,1.7389,33908,19499.8,30,0.1021,5.87,7,0,13.81,8.847,2.064,0.0,63.05,Good
1495,New Delhi,0.3926,7324,18654.4,4,0.0138,3.51,1,0,3.13,5.461,1.365,0.0,43.05,Needs Improvement
1496,Central,0.7197,3878,5388.2,4,0.0173,2.41,1,0,2.31,10.315,2.579,0.0,59.5,Good
1497,West,0.2665,5867,22011.4,7,0.0369,13.84,2,0,0.97,11.931,3.409,0.0,82.3,Excellent
1498,North East,0.6166,9319,15114.2,13,0.0297,4.82,4,0,3.72,13.95,4.292,0.0,71.03,Excellent
1499,East,0.8464,16020,18926.7,12,0.0407,4.81,3,0,6.62,7.491,1.873,0.0,55.34,Good
1500,North West,1.8101,22626,12500.0,23,0.0954,5.27,1,1,5.04,10.165,0.442,4.42,67.13,Good
1501,East,1.6099,23203,14412.7,23,0.1307,8.12,7,1,7.03,9.913,3.017,4.31,84.41,Excellent
1502,Central,1.6941,38674,22829.3,35,0.0921,5.44,8,0,3.91,9.05,2.069,0.0,63.34,Good
1503,South,0.4609,9253,20077.0,9,0.0394,8.55,6,0,2.84,9.727,6.484,0.0,74.6,Excellent
1504,South,0.5458,5042,9237.5,5,0.0137,2.51,2,0,1.48,9.917,3.967,0.0,63.97,Good
1505,North,0.2329,2269,9740.5,2,0.0122,5.22,1,0,1.37,8.814,4.407,0.0,63.28,Good
1506,South,0.4117,6595,16019.1,5,0.0112,2.73,3,0,1.01,7.582,4.549,0.0,58.74,Good
1507,East,0.2646,3834,14488.9,4,0.0216,8.17,1,0,1.71,10.433,2.608,0.0,72.91,Excellent
1508,North,0.7874,7385,9379.3,5,0.0208,2.64,1,0,4.08,6.77,1.354,0.0,43.41,Needs Improvement
1509,South West,0.4162,5443,13077.6,9,0.0393,9.43,2,0,2.74,16.535,3.674,0.0,75.51,Excellent
1510,North West,0.3265,3328,10192.0,3,0.0164,5.02,1,0,2.42,9.014,3.005,0.0,64.13,Good
1511,North East,0.5109,8637,16906.2,3,0.0075,1.46,0,0,2.33,3.473,0.0,0.0,25.72,Needs Improvement
1512,North,0.3106,10327,33250.2,8,0.0527,16.97,1,0,1.26,7.747,0.968,0.0,61.54,Good
1513,South,0.7611,7086,9310.0,4,0.0141,1.85,2,0,4.4,5.645,2.822,0.0,45.21,Needs Improvement
1514,West,0.75,11986,15981.7,7,0.0443,5.9,3,0,3.52,5.84,2.503,0.0,53.25,Good
1515,East,0.5232,8287,15839.2,12,0.0563,10.77,3,0,2.75,14.481,3.62,0.0,78.46,Excellent
1516,Central,0.4079,5038,12351.6,7,0.0323,7.91,1,0,2.39,13.894,1.985,0.0,68.04,Good
1517,Central,0.2831,3259,11512.8,4,0.0123,4.35,1,0,1.12,12.274,3.068,0.0,68.11,Good
1518,North East,0.8824,10288,11659.7,6,0.0333,3.78,3,0,5.17,5.832,2.916,0.0,50.4,Good
1519,North West,0.7253,5406,7453.3,5,0.0252,3.47,2,0,3.71,9.249,3.7,0.0,61.3,Good
1520,South,0.8354,5075,6074.6,5,0.0252,3.01,3,1,4.77,9.852,5.911,19.704,72.23,Excellent
1521,North West,0.5261,4988,9480.8,3,0.0137,2.6,1,0,3.7,6.014,2.005,0.0,43.66,Needs Improvement
1522,North West,0.5548,5833,10513.5,4,0.0151,2.71,0,1,2.77,6.858,0.0,17.144,47.83,Needs Improvement
1523,New Delhi,1.502,27103,18044.1,20,0.1135,7.56,7,0,7.8,7.379,2.583,0.0,61.88,Good
1524,North West,0.441,3800,8616.9,1,0.0058,1.3,1,0,3.1,2.632,2.632,0.0,31.06,Needs Improvement
1525,South West,0.5242,5690,10855.5,7,0.0174,3.32,1,0,2.75,12.302,1.757,0.0,60.18,Good
1526,North West,0.988,20311,20557.0,15,0.0856,8.67,6,1,2.71,7.385,2.954,4.923,75.14,Excellent
1527,West,0.7583,13956,18403.4,8,0.0407,5.36,6,1,5.47,5.732,4.299,7.165,64.63,Good
1528,New Delhi,0.1852,3001,16204.6,3,0.0107,5.76,1,1,0.39,9.997,3.332,33.322,82.19,Excellent
1529,South,0.2297,4782,20821.1,4,0.0229,9.96,2,0,1.51,8.365,4.182,0.0,70.91,Excellent
1530,North West,0.4253,16466,38712.8,14,0.0684,16.08,5,0,1.2,8.502,3.037,0.0,69.97,Good
1531,North,1.0918,14040,12859.8,10,0.0571,5.23,3,0,2.79,7.123,2.137,0.0,54.29,Good
1532,West,0.9461,16167,17087.4,8,0.0444,4.7,6,1,6.11,4.948,3.711,6.185,60.66,Good
1533,South,0.8636,10978,12712.1,6,0.032,3.71,2,0,2.9,5.465,1.822,0.0,44.08,Needs Improvement
1534,West,0.9215,11464,12440.3,8,0.048,5.21,3,0,5.24,6.978,2.617,0.0,55.8,Good
1535,North East,0.3535,3304,9345.3,3,0.0075,2.11,0,0,0.85,9.08,0.0,0.0,45.19,Needs Improvement
1536,North West,0.9069,23883,26335.4,19,0.1067,11.77,8,0,2.38,7.955,3.35,0.0,70.64,Excellent
1537,South,0.3638,5260,14458.4,3,0.0154,4.22,1,0,1.77,5.703,1.901,0.0,47.24,Needs Improvement
1538,South,1.1163,27600,24724.9,15,0.0381,3.41,4,0,6.96,5.435,1.449,0.0,43.25,Needs Improvement
1539,North West,0.4655,7264,15605.8,4,0.0195,4.19,1,1,3.7,5.507,1.377,13.767,54.14,Good
1540,West,0.7487,7089,9468.2,4,0.0202,2.69,2,0,2.5,5.643,2.821,0.0,46.36,Needs Improvement
1541,North East,0.2053,2768,13479.9,4,0.0251,12.24,1,0,0.82,14.451,3.613,0.0,79.29,Excellent
1542,East,0.2815,4882,17344.3,1,0.0055,1.95,1,0,0.62,2.048,2.048,0.0,30.88,Needs Improvement
1543,North,1.2166,17770,14606.7,12,0.0767,6.3,5,0,8.29,6.753,2.814,0.0,58.7,Good
1544,North,0.9576,6199,6473.5,4,0.0199,2.08,1,0,6.24,6.453,1.613,0.0,40.79,Needs Improvement
1545,South West,0.3045,4103,13475.3,4,0.0203,6.65,1,0,2.24,9.749,2.437,0.0,68.48,Good
1546,West,1.3675,15677,11464.0,13,0.0758,5.54,6,0,3.37,8.292,3.827,0.0,62.74,Good
1547,East,0.3286,3728,11344.3,5,0.0326,9.93,0,0,1.45,13.412,0.0,0.0,59.97,Good
1548,West,0.6399,4954,7741.5,10,0.027,4.21,1,0,1.94,20.186,2.019,0.0,60.52,Good
1549,North West,0.4741,13508,28494.7,9,0.03,6.32,8,0,2.91,6.663,5.922,0.0,57.22,Good
1550,North West,0.3633,7208,19838.3,3,0.0131,3.6,3,1,2.28,4.162,4.162,13.873,56.15,Good
1551,South West,1.2743,12253,9615.5,8,0.049,3.85,2,1,9.75,6.529,1.632,8.161,55.49,Good
1552,West,1.7378,21275,12242.6,19,0.0636,3.66,7,0,8.51,8.931,3.29,0.0,63.46,Good
1553,North East,0.7037,15793,22442.9,11,0.0708,10.06,6,0,3.67,6.965,3.799,0.0,65.43,Good
1554,North,1.5797,11037,6986.8,11,0.0596,3.77,5,0,7.78,9.966,4.53,0.0,64.24,Good
1555,North West,0.5341,13433,25149.0,15,0.0661,12.37,2,0,2.8,11.167,1.489,0.0,72.8,Excellent
1556,North West,0.6748,10444,15478.0,11,0.0671,9.94,5,0,4.36,10.532,4.787,0.0,77.42,Excellent
1557,North West,0.6842,11076,16187.9,9,0.0423,6.19,2,0,4.43,8.126,1.806,0.0,59.27,Good
1558,Central,0.3159,3965,12552.3,3,0.0153,4.86,1,0,2.21,7.566,2.522,0.0,57.31,Good
1559,North West,0.8533,13624,15967.1,14,0.0482,5.65,2,0,6.25,10.276,1.468,0.0,64.4,Good
1560,West,0.968,28356,29294.4,25,0.1238,12.79,7,0,7.23,8.816,2.469,0.0,70.73,Excellent
1561,East,0.5698,7971,13989.0,5,0.0267,4.69,2,0,3.93,6.273,2.509,0.0,52.83,Good
1562,North East,0.2291,2330,10168.5,1,0.0043,1.89,1,0,0.67,4.292,4.292,0.0,41.31,Needs Improvement
1563,South West,0.7884,8562,10860.0,5,0.0128,1.63,3,0,1.89,5.84,3.504,0.0,47.63,Needs Improvement
1564,North West,0.2548,5178,20324.0,4,0.0234,9.19,2,0,1.86,7.725,3.862,0.0,67.39,Good
1565,North West,0.3886,5814,14960.4,4,0.026,6.68,1,0,1.27,6.88,1.72,0.0,54.44,Good
1566,North,0.6842,10066,14712.3,12,0.0276,4.03,5,2,2.61,11.921,4.967,19.869,79.85,Excellent
1567,West,0.3985,4282,10746.6,4,0.0207,5.2,2,0,1.47,9.341,4.671,0.0,66.03,Good
1568,East,0.7363,17344,23556.8,10,0.061,8.29,6,0,2.08,5.766,3.459,0.0,58.43,Good
1569,North West,0.5521,7786,14103.6,7,0.0283,5.13,3,0,3.98,8.99,3.853,0.0,66.78,Good
1570,New Delhi,0.2377,2304,9692.2,3,0.0089,3.73,1,0,1.5,13.021,4.34,0.0,66.13,Good
1571,North East,0.6994,4649,6647.5,3,0.0122,1.75,0,0,5.55,6.453,0.0,0.0,32.43,Needs Improvement
1572,East,0.899,7374,8202.1,9,0.0373,4.15,2,1,2.5,12.205,2.712,13.561,74.22,Excellent
1573,East,1.1607,18289,15756.2,24,0.0689,5.94,5,1,7.22,13.123,2.734,5.468,81.09,Excellent
1574,South,0.5075,4776,9411.4,7,0.0461,9.09,0,0,2.91,14.657,0.0,0.0,57.64,Good
1575,West,0.6094,3620,5940.2,1,0.0057,0.94,2,0,4.37,2.762,5.525,0.0,31.18,Needs Improvement
1576,New Delhi,0.2578,2465,9560.4,4,0.0119,4.61,1,0,0.97,16.227,4.057,0.0,67.13,Good
1577,North West,2.0556,25937,12617.8,24,0.1486,7.23,9,2,9.92,9.253,3.47,7.711,79.46,Excellent
1578,North East,1.5599,26462,16963.8,20,0.09,5.77,9,0,8.14,7.558,3.401,0.0,62.44,Good
1579,West,0.6203,3015,4860.2,2,0.0052,0.84,1,0,4.16,6.633,3.317,0.0,45.82,Needs Improvement
1580,North East,0.5867,7695,13116.2,7,0.0316,5.39,1,0,3.08,9.097,1.3,0.0,58.37,Good
1581,South,0.109,2091,19185.4,2,0.0047,4.32,0,0,0.48,9.565,0.0,0.0,53.66,Good
1582,North East,1.1768,11133,9460.5,7,0.0381,3.23,4,0,2.52,6.288,3.593,0.0,50.5,Good
1583,North West,0.8863,9419,10626.9,11,0.04,4.51,4,0,4.44,11.679,4.247,0.0,67.73,Good
1584,West,1.0297,14937,14505.5,19,0.1172,11.38,3,1,7.19,12.72,2.008,6.695,83.94,Excellent
1585,South,0.4958,4462,8999.1,3,0.0137,2.76,1,0,3.76,6.723,2.241,0.0,47.55,Needs Improvement
1586,South West,0.4771,4429,9283.2,7,0.0167,3.51,1,0,2.65,15.805,2.258,0.0,61.86,Good
1587,North West,0.3013,3850,12777.7,5,0.0214,7.11,1,0,1.51,12.987,2.597,0.0,70.39,Excellent
1588,West,1.0085,14490,14368.3,17,0.0917,9.1,3,1,7.97,11.732,2.07,6.901,81.3,Excellent
1589,West,1.3403,22580,16846.6,18,0.0932,6.95,8,0,5.16,7.972,3.543,0.0,65.58,Good
1590,North West,1.241,16721,13473.3,14,0.0683,5.5,2,0,8.25,8.373,1.196,0.0,55.33,Good
1591,South,0.7075,9481,13400.7,12,0.0499,7.05,0,0,2.4,12.657,0.0,0.0,57.75,Good
1592,East,0.5198,7687,14789.2,9,0.0478,9.2,4,0,3.91,11.708,5.204,0.0,76.36,Excellent
1593,West,0.3364,3174,9436.2,3,0.0164,4.88,2,0,1.44,9.452,6.301,0.0,65.2,Good
1594,North West,0.415,2400,5782.8,1,0.0065,1.57,1,0,2.25,4.167,4.167,0.0,37.48,Needs Improvement
1595,North,0.8371,7812,9332.5,3,0.019,2.27,3,1,4.62,3.84,3.84,12.801,49.42,Needs Improvement
1596,North,0.5331,5873,11017.4,6,0.0183,3.44,2,0,2.65,10.216,3.405,0.0,66.64,Good
1597,North West,1.6929,16335,9648.9,14,0.0374,2.21,5,0,11.58,8.571,3.061,0.0,58.47,Good
1598,Central,1.2624,10719,8490.8,10,0.0225,1.79,2,0,9.9,9.329,1.866,0.0,54.54,Good
1599,North East,0.4407,9023,20475.7,8,0.0509,11.54,1,0,2.66,8.866,1.108,0.0,65.44,Good
1600,South,0.3049,2927,9599.9,2,0.0068,2.23,1,0,2.2,6.833,3.416,0.0,51.52,Good
1601,North West,0.455,5258,11555.7,2,0.0052,1.14,1,0,1.14,3.804,1.902,0.0,33.86,Needs Improvement
1602,South,1.1982,20190,16849.7,14,0.0807,6.73,5,0,3.76,6.934,2.476,0.0,58.54,Good
1603,North,0.4618,7368,15956.6,9,0.0495,10.72,1,1,1.41,12.215,1.357,13.572,80.19,Excellent
1604,South West,0.8774,8777,10003.3,8,0.0464,5.28,2,0,6.41,9.115,2.279,0.0,61.13,Good
1605,East,0.4503,4224,9381.0,3,0.0072,1.59,2,0,3.55,7.102,4.735,0.0,51.65,Good
1606,South West,0.7769,10124,13031.7,12,0.075,9.65,3,0,2.14,11.853,2.963,0.0,75.57,Excellent
1607,North East,0.8681,8807,10145.6,7,0.0213,2.46,3,0,4.96,7.948,3.406,0.0,56.63,Good
1608,North East,1.1424,14512,12703.2,14,0.0642,5.62,1,1,3.18,9.647,0.689,6.891,67.53,Good
1609,East,1.4942,14170,9483.5,14,0.0333,2.23,1,0,4.3,9.88,0.706,0.0,52.16,Good
1610,South West,1.3879,21940,15808.5,13,0.0854,6.16,3,2,5.14,5.925,1.367,9.116,58.23,Good
1611,South,0.46,3499,7606.1,6,0.0155,3.37,2,0,1.9,17.148,5.716,0.0,64.28,Good
1612,East,0.5789,7115,12290.1,6,0.0278,4.8,1,0,1.51,8.433,1.405,0.0,54.95,Good
1613,Central,0.3127,4703,15039.6,3,0.0113,3.6,1,0,2.42,6.379,2.126,0.0,50.65,Good
1614,New Delhi,0.5489,8261,15049.3,12,0.0709,12.92,5,0,3.49,14.526,6.053,0.0,81.15,Excellent
1615,Central,0.6416,22591,35210.2,18,0.1141,17.78,8,0,1.41,7.968,3.541,0.0,72.29,Excellent
1616,North East,0.4962,6060,12212.5,10,0.0602,12.14,1,1,3.03,16.502,1.65,16.502,81.57,Excellent
1617,South,0.4674,6628,14179.9,6,0.0221,4.73,1,0,2.76,9.053,1.509,0.0,59.13,Good
1618,North East,1.1745,15148,12897.0,14,0.0729,6.2,2,0,6.68,9.242,1.32,0.0,59.92,Good
1619,North West,1.0899,31263,28683.4,22,0.1245,11.43,10,0,2.58,7.037,3.199,0.0,64.97,Good
1620,New Delhi,0.8034,16091,20028.6,11,0.0429,5.34,4,0,3.28,6.836,2.486,0.0,56.44,Good
1621,South,0.2938,8516,28986.4,9,0.0334,11.37,1,0,1.39,10.568,1.174,0.0,67.42,Good
1622,South,0.7133,7585,10633.3,6,0.0189,2.65,1,1,3.53,7.91,1.318,13.184,58.63,Good
1623,New Delhi,0.5021,7181,14301.3,10,0.0424,8.44,3,0,3.33,13.926,4.178,0.0,75.08,Excellent
1624,North East,1.3924,19025,13663.0,19,0.0611,4.39,7,0,4.06,9.987,3.679,0.0,69.54,Good
1625,West,0.2144,1810,8440.8,4,0.0255,11.88,0,0,1.2,22.099,0.0,0.0,60.48,Good
1626,East,0.4522,6945,15358.8,9,0.022,4.86,2,1,2.35,12.959,2.88,14.399,80.48,Excellent
1627,West,0.4447,4008,9012.9,4,0.0181,4.08,3,0,3.27,9.98,7.485,0.0,66.02,Good
1628,Central,0.4779,9752,20405.2,6,0.0295,6.18,3,0,1.5,6.153,3.076,0.0,57.33,Good
1629,East,1.1232,13829,12312.3,11,0.0535,4.76,4,0,7.99,7.954,2.892,0.0,60.44,Good
1630,West,0.1542,1123,7284.8,2,0.0045,2.89,0,0,0.93,17.809,0.0,0.0,48.47,Needs Improvement
1631,South West,0.5581,5972,10700.5,6,0.0267,4.78,2,0,4.37,10.047,3.349,0.0,68.11,Good
1632,North West,1.0534,14369,13640.1,11,0.0261,2.48,2,0,7.93,7.655,1.392,0.0,49.78,Needs Improvement
1633,Central,1.1385,30642,26914.8,27,0.1635,14.37,5,0,3.63,8.811,1.632,0.0,70.08,Excellent
1634,South,0.4548,8614,18938.7,3,0.0194,4.26,2,0,2.62,3.483,2.322,0.0,40.86,Needs Improvement
1635,East,0.4205,5841,13889.6,4,0.0227,5.4,2,0,1.48,6.848,3.424,0.0,58.4,Good
1636,South,0.7783,14791,19004.3,17,0.0967,12.42,4,1,4.32,11.493,2.704,6.761,89.05,Excellent
1637,North West,0.6923,9926,14337.9,12,0.0357,5.16,4,0,3.61,12.089,4.03,0.0,71.0,Excellent
1638,North East,0.6592,6181,9376.6,3,0.0159,2.41,2,0,2.06,4.854,3.236,0.0,43.68,Needs Improvement
1639,Central,0.0646,1020,15784.1,2,0.0077,11.85,1,0,0.48,19.608,9.804,0.0,79.81,Excellent
1640,New Delhi,0.3215,6072,18885.0,6,0.02,6.2,1,0,1.94,9.881,1.647,0.0,65.52,Good
1641,South West,0.3767,17085,45354.5,11,0.0639,16.97,3,0,1.79,6.438,1.756,0.0,55.74,Good
1642,South West,0.93,14017,15072.0,11,0.0294,3.16,7,1,3.9,7.848,4.994,7.134,70.34,Excellent
1643,New Delhi,0.2664,2940,11036.8,1,0.0025,0.94,1,0,0.88,3.401,3.401,0.0,37.14,Needs Improvement
1644,East,0.3374,6554,19422.4,6,0.0283,8.4,2,1,1.18,9.155,3.052,15.258,82.11,Excellent
1645,East,0.5764,10167,17639.7,14,0.035,6.08,3,1,3.41,13.77,2.951,9.836,82.35,Excellent
1646,Central,0.292,7358,25196.9,9,0.0282,9.66,3,1,2.23,12.232,4.077,13.591,86.95,Excellent
1647,West,0.9299,16805,18071.5,13,0.0386,4.15,6,1,6.8,7.736,3.57,5.951,71.13,Excellent
1648,North West,0.5,3377,6754.5,2,0.0054,1.07,2,1,3.57,5.922,5.922,29.612,54.53,Good
1649,North East,1.8991,24810,13064.2,21,0.0536,2.82,5,1,12.75,8.464,2.015,4.031,66.17,Good
1650,East,0.4334,9713,22413.7,9,0.0385,8.87,2,0,1.97,9.266,2.059,0.0,68.45,Good
1651,South West,0.4475,11870,26526.9,14,0.0347,7.75,6,1,2.24,11.794,5.055,8.425,83.67,Excellent
1652,East,1.0246,9835,9599.0,8,0.0362,3.53,1,0,7.42,8.134,1.017,0.0,48.44,Needs Improvement
1653,North West,0.4267,5239,12276.7,2,0.0098,2.31,1,0,3.21,3.818,1.909,0.0,35.88,Needs Improvement
1654,East,1.5661,27245,17397.1,21,0.1251,7.99,5,1,3.65,7.708,1.835,3.67,69.99,Good
1655,South,0.8448,9602,11365.7,7,0.0268,3.17,1,0,3.8,7.29,1.041,0.0,45.91,Needs Improvement
1656,West,0.5269,6363,12075.8,5,0.0317,6.02,0,0,1.48,7.858,0.0,0.0,47.01,Needs Improvement
1657,North,0.5742,11061,19264.8,11,0.0535,9.32,1,0,2.73,9.945,0.904,0.0,65.96,Good
1658,North,3.4975,70241,20083.2,60,0.3134,8.96,14,1,21.55,8.542,1.993,1.424,70.08,Excellent
1659,West,0.8477,17919,21137.4,13,0.071,8.37,9,0,3.8,7.255,5.023,0.0,64.49,Good
1660,North East,0.6921,11336,16380.2,6,0.0264,3.81,6,1,2.84,5.293,5.293,8.821,60.94,Good
1661,South,0.584,5220,8938.9,5,0.0306,5.25,1,0,2.31,9.579,1.916,0.0,60.41,Good
1662,Central,1.1781,14928,12671.0,18,0.1008,8.56,6,0,8.67,12.058,4.019,0.0,74.14,Excellent
1663,West,0.2543,2295,9025.9,4,0.0169,6.66,1,0,1.83,17.429,4.357,0.0,69.35,Good
1664,South,0.5672,6196,10924.3,5,0.0237,4.18,3,0,4.19,8.07,4.842,0.0,59.79,Good
1665,North,0.1155,1945,16841.2,3,0.0098,8.51,1,0,0.36,15.424,5.141,0.0,75.63,Excellent
1666,West,0.4591,6567,14303.1,6,0.0282,6.13,2,0,2.22,9.137,3.046,0.0,68.75,Good
1667,West,1.0517,34077,32402.7,36,0.1301,12.37,10,0,2.91,10.564,2.935,0.0,75.2,Excellent
1668,North West,1.4491,21555,14874.4,23,0.1123,7.75,9,0,5.9,10.67,4.175,0.0,74.6,Excellent
1669,North East,0.9096,14340,15765.8,13,0.0439,4.83,2,0,3.9,9.066,1.395,0.0,59.27,Good
1670,South,0.9283,12290,13239.2,9,0.0231,2.48,3,1,2.89,7.323,2.441,8.137,63.43,Good
1671,New Delhi,0.2258,4115,18220.6,8,0.0474,20.97,1,0,1.43,19.441,2.43,0.0,87.15,Excellent
1672,West,0.4209,10972,26069.0,5,0.0238,5.65,6,0,1.88,4.557,5.468,0.0,49.58,Needs Improvement
1673,East,1.5315,21941,14326.2,18,0.0427,2.79,1,1,12.09,8.204,0.456,4.558,58.13,Good
1674,North West,0.4618,11372,24627.0,9,0.0322,6.96,5,0,3.59,7.914,4.397,0.0,65.36,Good
1675,South,0.5828,7500,12869.6,11,0.0456,7.82,2,0,1.58,14.667,2.667,0.0,71.69,Excellent
1676,West,0.39,8030,20591.9,12,0.0519,13.3,4,0,1.54,14.944,4.981,0.0,81.62,Excellent
1677,North West,0.3611,4683,12969.0,3,0.0129,3.58,1,0,2.21,6.406,2.135,0.0,49.43,Needs Improvement
1678,Central,0.4769,6125,12844.5,1,0.0024,0.49,1,0,2.51,1.633,1.633,0.0,23.87,Needs Improvement
1679,South,0.4253,2535,5960.8,3,0.0148,3.49,1,0,3.32,11.834,3.945,0.0,63.33,Good
1680,Central,1.1231,7315,6513.0,5,0.0244,2.17,1,1,2.77,6.835,1.367,13.671,51.23,Good
1681,New Delhi,0.7195,9176,12752.7,8,0.0241,3.36,9,0,2.27,8.718,9.808,0.0,62.57,Good
1682,South,1.1653,21085,18094.5,23,0.0955,8.19,10,2,4.42,10.908,4.743,9.485,85.24,Excellent
1683,North East,0.2751,3619,13156.5,6,0.0378,13.74,3,0,1.32,16.579,8.29,0.0,80.95,Excellent
1684,West,1.319,12599,9551.7,8,0.035,2.66,3,1,3.45,6.35,2.381,7.937,56.99,Good
1685,East,0.6405,5840,9117.8,2,0.0113,1.77,3,0,2.24,3.425,5.137,0.0,36.99,Needs Improvement
1686,South West,1.9064,34487,18089.8,34,0.1307,6.85,4,1,11.21,9.859,1.16,2.9,73.47,Excellent
1687,East,0.6126,5448,8893.2,5,0.0248,4.05,0,0,4.21,9.178,0.0,0.0,47.7,Needs Improvement
1688,West,0.2581,4825,18694.4,5,0.0324,12.56,1,0,1.92,10.363,2.073,0.0,76.06,Excellent
1689,South,1.3664,24166,17686.3,19,0.0814,5.96,5,1,8.09,7.862,2.069,4.138,69.24,Good
1690,Central,0.5826,14197,24368.7,8,0.0282,4.84,2,0,4.44,5.635,1.409,0.0,45.64,Needs Improvement
