id,@id,addr:block,addr:city,addr:city:ur,addr:country,addr:district,addr:floor,addr:full,addr:housename,addr:housenumber,addr:locality,addr:neighbourhood,addr:place,addr:postcode,addr:state,addr:street,addr:subdistrict,addr:suburb,alt_name,alt_name_1,amenity,baby_feeding,barrier,beds,branch,brand,brand:wikidata,building,building:colour,building:levels,check_date,contact:email,contact:nodal_officer_email,contact:nodal_officer_mobile,contact:phone,contact:website,description,designation,email,emergency,fax,gnis:feature_id,healthcare,healthcare:speciality,highway,image,internet_access,internet_access:fee,is_in,kids_area,landuse,level,loc_name,mobile,name,name:en,name:etymology:wikidata,name:hi,name:ur,network,nohousenumber,note,old_name,opening_hours,operator,operator:short,operator:type,operator:ur,operator:wikidata,phone,roof:shape,shop,short_name,source,start_date,type,url,website,wheelchair,wikidata,wikipedia,@geometry,geometry
node/7544955513,node/7544955513,,,,,New Delhi,,"EA 80-81, Sant Kabir Nagar, EA Block, Block F, Inder Puri",,,,,,110012,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sri Guru Nanak Charitable Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.146723 28.629893)
node/7544955514,node/7544955514,,,,,South East Delhi,,"Near Ring Road, Vidyut Vihar, Pocket A, Sunlight Colony",,,,,,110014,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guru Harkrishan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.261959 28.581479)
node/7544955515,node/7544955515,,,,,East Delhi,,"32, Vikas Marg, Chitra Vihar, Swasthya Vihar",,,,,,110092,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Aarogya Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2863392 28.6413801)
node/7544955516,node/7544955516,,,,,South East Delhi,,"New Friends Colony, Near Sarvodaya Kanya Vidyalaya",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bansal Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.271553 28.563833)
node/7544955517,node/7544955517,,,,,East Delhi,,"D-440, Hanuman Road, D-Block, West Vinod Nagar",,,,,,110091,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apex Citi Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.3019477 28.6265513)
node/7544955518,node/7544955518,,,,,South Delhi,,"B-81, Near A P J SCHOOL, Panchsheel Vihar, Sheikh Sarai",,,,,,110017,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adarsh Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2223229 28.535139)
node/7544955519,node/7544955519,,,,,South East Delhi,,"106/9, Mehrauli - Badarpur Road, Airforce Station, Tughlakabad",,,,,,110062,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECHS Polyclinic Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2545063 28.5095465)
node/7544955520,node/7544955520,,,,,South Delhi,,"8/217, Dakshin Puri Ext, Maharishi Balmiki Road",,,,,,110062,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dhan Devi Charitable Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2363897 28.5253365)
node/7544955521,node/7544955521,,,,,North East Delhi,,"C3/58A, Block C, Yamuna Vihar, Shahdara",,,,,,110053,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White House Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2784256 28.7018331)
node/7544955522,node/7544955522,,,,,South East Delhi,,"FC-33/13, Institutional Area, Jasola",,,,,,110025,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delhi ENT Multispeciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.292145 28.539926)
node/7544955523,node/7544955523,,,,,Central Delhi,,"3123, Behind Golcha Cinema, Sir Syed Ahmed Road, Daryaganj",,,,,,110002,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Khadija National Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.2381596 28.6437984)
node/7544955524,node/7544955524,,,,,South Delhi,,"Plot No, 8, Chattarpur Mandir Road, Dr Ambedkar Colony, Sat Bari",,,,,,110074,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apex Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1843915 28.5001805)
node/7544955525,node/7544955525,,,,,South Delhi,,"Block B, Bees Sutri Harijan Basti, Khanpur",,,,,,110030,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balak Ram Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.202496 28.5114808)
node/7544955526,node/7544955526,,,,,Central Delhi,,"Kh No.146, Opp Indian Gas Agency, Main Nathupura Road, Burari",,,,,,110084,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nature Care Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1871469 28.7618377)
node/7545203137,node/7545203137,,,,,North West Delhi,,"Mubarak Pur Road, Narayan Vihar, Kirari Suleman Nagar",,,,,,110086,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raj Poly Clinic Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0530355 28.6989183)
node/7545203138,node/7545203138,,,,,North West Delhi,,"Jain Sathanak Road, Tri nagar",,,,,,110035,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Jain Muni Roshan Lal Charitable Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.162161 28.6751133)
node/7545203139,node/7545203139,,,,,North Delhi,,"Bakhtawar Pur,Tigipour Road",,,,,,110036,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chouhan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1760006 28.8260731)
node/7545203140,node/7545203140,,,,,South West Delhi,,"Plot No. 3A, Roshan Mandi, Tuda Mandi, Mitraon, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinha Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9931022 28.6124178)
node/7545203141,node/7545203141,,,,,North Delhi,,"Hiranki Road, Bakhtawar Pur Village",,,,,,110036,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nirmal Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.173096 28.820678)
node/7545203142,node/7545203142,,,,,South West Delhi,,"Nangloi - Najafgarh Road, Phase -1, Jai Vihar, Baprola",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rohan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.002263 28.629752)
node/7545203143,node/7545203143,,,,,North Delhi,,"Vijay Nagar, Bawana",,,,,,110039,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. Meena Indra Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0356652 28.7984412)
node/7545203145,node/7545203145,,,,,South West Delhi,,"232 Tehsil road, Near Tuda Mandi, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indus Valley Hospitals,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9909557 28.6136472)
node/7545203149,node/7545203149,,,,,North Delhi,,"178, Ch Ramdev Marg, Sector A6, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naman Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.101773 28.85958)
node/7545203150,node/7545203150,,,,,South West Delhi,,"RZ-40, A Block, Nazafgarh - Gurgaon Road, Deenpur Extension, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pearl Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9916517 28.5959686)
node/7545203151,node/7545203151,,,,,North West Delhi,,"Block I - 454, Prem Nagar, 2nd Main Mubarakhpur Road, Kirari Road",,,,,,110086,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kesar Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0591 28.695522)
node/7545203152,node/7545203152,,,,,South West Delhi,,"Plot no. 54, Sec-12/A, Opposite Bal Bharti School, Dwarka",,,,,,110075,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shree Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.041201 28.5982541)
node/7545203154,node/7545203154,,,,,North Delhi,,"Prahladpur Bangar, Sector 31, Rohini",,,,,,110039,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devansh Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0825296 28.7501926)
node/7545203156,node/7545203156,,,,,North West Delhi,,"E-15/154, E-15, Pradeep Bhatia Marg, Sector 8E, Rohini",,,,,,110085,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hitaishi Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1225618 28.7057013)
node/7545203157,node/7545203157,,,,,North West Delhi,,"Rani Bagh, Saint Nagar, Delhi, Pitampura",,,,,,110034,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dispensary Child Welfare Centre,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1330548 28.6887375)
node/7545203158,node/7545203158,,,,,South West Delhi,,"Najafgarh Dhansa Road, New Gopal Nagar, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vishwakarma Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9735825 28.6110344)
node/7545203159,node/7545203159,,,,,North Delhi,,"3, Narain Market, Samaypur, Near Samaypur Badli Metro Station",,,,,,110042,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Airmid Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.144869 28.7449013)
node/7545203160,node/7545203160,,,,,North West Delhi,,"Phase 2, Inder Enclave, Kirari Suleman Nagar",,,,,,110081,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gahlot Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.043677 28.704823)
node/7545203161,node/7545203161,,,,,North Delhi,,"Lampur Road, Narela Mandi, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanjeevani Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.085381 28.851102)
node/7545203162,node/7545203162,,,,,North Delhi,,"Near Municipal Corporation Primary School, Badli, Rohini",,,,,,110042,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,ESI TB Hospital,,,,,,,,,,Employees' State Insurance,ESI,private,,Q3595726,,,,,Local Knowledge,,,,,,,,,POINT (77.1401182 28.735014)
node/7545203163,node/7545203163,,,,,North West Delhi,,"Golden Red Light, A-12 Pushpanjali Enclave, Outer Ring Road, Pitam Pura",,,,,,110088,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navjeevan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1088735 28.6948742)
node/7545203164,node/7545203164,,,,,South West Delhi,,"Vijay Vihar, Block E, Uttam Nagar East, Uttam Nagar",,,,,,110059,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bm Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0658712 28.6184538)
node/7545203166,node/7545203166,,,,,North Delhi,,"A, Gali Number 10, Teachers Colony, Samaypur",,,,,,110042,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delhi Global Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1431698 28.7449215)
node/7545203167,node/7545203167,,,,,North West Delhi,,"22, Abdul Hameed Marg, DDA Market, Block H, Shakurpur Colony",,,,,,110034,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Choudhary Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1481284 28.6900075)
node/7545203168,node/7545203168,,,,,South West Delhi,,"Nangloi-Najafgarh Road, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Narayani Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9798637 28.6122422)
node/7545203169,node/7545203169,,,,,South West Delhi,,"RZ-13-I/6, Main Road, Raj Nagar I",,,,,,110077,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunil Memorial Nursing Home,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0846422 28.5873313)
node/7545203170,node/7545203170,,,,,North Delhi,,"Punjabi Colony, Narela Mandi, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sudarshan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.089664 28.845479)
node/7545203171,node/7545203171,,,,,North West Delhi,,"2949, Sant Nagar, Rani Bagh, Pitam Pura",,,,,,110034,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saransh Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1324657 28.6887151)
node/7545203172,node/7545203172,,,,,North West Delhi,,"239, Block M, Prem Nagar I",,,,,,110086,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeevandan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0549322 28.6952239)
node/7545203173,node/7545203173,,,,,South West Delhi,,"Sector 6, Dwarka",,,,,,110075,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manipal Hospitals,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0637613 28.5929199)
node/7545203174,node/7545203174,,,,,North Delhi,,"190/7, 190/7, Ishwar Colony, Bawana",,,,,,110039,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Sant Soham Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.033424 28.7974008)
node/7545203175,node/7545203175,,,,,South West Delhi,,"Gali Number 3, Opp. BDO Office, Block G, Roshanpura, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clifton Springs Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9885337 28.6005702)
node/7545203176,node/7545203176,,,,,South West Delhi,,"Roshan Mandi, Masudabad, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surya Kiran Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9923106 28.6138396)
node/7545203177,node/7545203177,,,,,North West Delhi,,"Block W, Prem Nagar II, Kirari Suleman Nagar",,,,,,110086,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeevan Daan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.054191 28.698019)
node/7545203178,node/7545203178,,,,,South West Delhi,,"6, Palam Village Road, Block RZ, Raj Nagar I",,,,,,110077,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ardent Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0859526 28.5869919)
node/7545203183,node/7545203183,,,,,North Delhi,,"2001, Street No. 31, Main Road Swatantra Nagar, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. Rakesh Multispeciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0822963 28.8402532)
node/7545203185,node/7545203185,,,,,South West Delhi,,"RZ 41, Rati Ram Park, Naya Bazar, Najafgarh, Near Tura Mandi",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Heera Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9887306 28.6130081)
node/7545203186,node/7545203186,,,,,North Delhi,,"Lampur Road, Narela, Near MTNL Exchange",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shanti Mohan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.082868 28.852043)
node/7545203188,node/7545203188,,,,,North West Delhi,,"A-16, Khasra No. 148, Main Mubarak pur Road ll, Prem Nagar",,,,,,110086,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marg Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0513459 28.6997775)
node/7545203190,node/7545203190,,,,,South West Delhi,,"Flat no.373, Gangotri Apartments Road, Dwarka",,,,,,110078,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dwarka Heart Centre,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0436777 28.5995579)
node/7545203192,node/7545203192,,,,,South West Delhi,,"Plot 96, Sector 13, Dwarka",,,,,,110075,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Kalpavriksh Super Speciality Center,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0351429 28.5978809)
node/7545203193,node/7545203193,,,,,North Delhi,,"Palla Bakhtawarpur Road, Akbarpur Majra",,,,,,110036,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maujiram Lions Eye Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1797456 28.837695)
node/7545203195,node/7545203195,,,,,North Delhi,,"Samaypur - Libaspur Road, Near Bypass NH-1, Libaspur, Samaypur",,,,,,110042,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skylife Multispeciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1430972 28.7497815)
node/7545203196,node/7545203196,,,,,North Delhi,,"Sector 19, Rohini",,,,,,110085,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,Naturopathy Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1431096 28.7272273)
node/7545203198,node/7545203198,,,,,South West Delhi,,"1629- H, Thana Road, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vikas Hospital Private Limited,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.980957 28.610754)
node/7545203199,node/7545203199,,,,,South West Delhi,,"RZ/7B, Najafgarh Dhansa Road, Gopal Nagar Extension, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Health Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9735567 28.6105806)
node/7545203201,node/7545203201,,,,,South West Delhi,,"RZ-84 Village Chhawla Stand, Old Roshanpura, Todarmal Colony, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shri Sanjivani Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.9857721 28.6080273)
node/7545203202,node/7545203202,,,,,North West Delhi,,"Shop No:p-1/16-17, D.D.A Market, Block P, Mangolpuri S Block",,,,,,110083,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyagi Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0902773 28.6912301)
node/7545203203,node/7545203203,,,,,South West Delhi,,"Plot No-5,6 Chara Mandi, Tehsil Road, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ortho Care Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.991315 28.613246)
node/7545203204,node/7545203204,,,,,North West Delhi,,"A-3/8, Opposite Jaipur Golden Hospital, Sector 3, Rohini",,,,,,110085,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avantika Multispeciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1085167 28.6979066)
node/7545203206,node/7545203206,,,,,North Delhi,,"Badli Road, Sector 19, Rohini",,,,,,110042,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aastha Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1416494 28.7327628)
node/7545203207,node/7545203207,,,,,North West Delhi,,"50, Shakti Vihar, Near Government Primary School, Pitam Pura",,,,,,110034,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shri Multan Sewa Samiti Eye Care Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1302581 28.6942651)
node/7545203208,node/7545203208,,,,,South West Delhi,,"Sector 10, Dwarka, Elephenta Line, Near Pacific Apartments",,,,,,110075,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ayushman Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0596665 28.5881804)
node/7545203209,node/7545203209,,,,,North Delhi,,"Opp. Petrol Pump, Bawana Road, Bawana",,,,,,110039,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shree Balaji Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0352927 28.7985051)
node/7545203212,node/7545203212,,,,,North Delhi,,"Plot No.1, Pocket-8B, Dr MC Davar Marg, Sector 19, Rohini",,,,,,110089,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ishan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1397543 28.7336313)
node/7545203213,node/7545203213,,,,,North Delhi,,"Samaypur Underpass, Suraj Park, Pocket G, Sector 18, Rohini",,,,,,110042,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Hospital 42,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1445171 28.7457338)
node/7545203215,node/7545203215,,,,,North Delhi,,"Chowdhary Chhaju Ram Market Main Vijaya, Sharma Colony Road, Bawana",,,,,,110039,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aryan Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0364781 28.7999135)
node/7545203217,node/7545203217,,,,,North Delhi,,"Derawal Nagar, Gujranwala Town",,,,,,110009,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinayak Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1870961 28.6985342)
node/7545203218,node/7545203218,,,,,South West Delhi,,"Geetanjali Park, Block RZ, West Sagarpur, Sagar Pur",,,,,,110046,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bhagat Chandra Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0984624 28.6051867)
node/7545203219,node/7545203219,,,,,North West Delhi,,"B-1634, Shastri Nagar Road, Block E2, Shastri Nagar",,,,,,110052,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aggarwal Nursing Home,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.1804445 28.6766024)
node/7545203220,node/7545203220,,,,,North Delhi,,"Near JS Automobiles, Safiabad Road, Narela",,,,,,110040,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shradha Multi Speciality Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.088436 28.856633)
node/7545203221,node/7545203221,,,,,South West Delhi,,"Plot No.5, JL BLOCK, Roshan Garden, Masudabad, Najafgarh",,,,,,110043,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rosewood Hospital,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (76.992631 28.610136)
node/7545203222,node/7545203222,,,,,North Delhi,,"G-9/251-252, Opp. Jain Bharti Model School, G Block, Sector 16, Rohini",,,,,,110089,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackson Hospital & Research Centre,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.121294 28.7375325)
node/7545203223,node/7545203223,,,,,South West Delhi,,"C-3/91-92, Major P Srikumar Marg, Block C3A, Block C3, Janakpuri",,,,,,110058,Delhi,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orchid Hospital Maternity and Heart Centre,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,POINT (77.0874447 28.614656)
