id,@id,MCD ZONE,School ID,UDISE Code,UNIT_TYPE,Zone,addr:block,addr:block_number,addr:city,addr:city:ur,addr:country,addr:county,addr:district,addr:full,addr:hamlet,addr:housename,addr:housenumber,addr:neighbourhood,addr:place,addr:postcode,addr:state,addr:street,addr:subdistrict,addr:suburb,alt_name,amenity,barrier,branch,brand,brand:wikidata,building,building:colour,building:levels,check_date,contact:email,contact:instagram,contact:mobile,contact:phone,contact:website,country,created_by,denomination,description,designation,district,ele,email,fax,fee,female,fixme,full_name,gnis:feature_id,grades,image,internet_access,is_in,isced:level,landuse,layer,level,loc_name,min_age,mobile,name,name:en,name:etymology:wikidata,name:hi,name:ru,name:ur,nohousenumber,not:brand:wikidata,note,office,opening_hours,operator,operator:type,operator:wikidata,phone,phone_1,polling_station,ref,religion,roof:shape,school:gender,shift,shop,short_name,source,start_date,survey:date,tourism,type,wall,website,wheelchair,wikidata,@relations,wikimedia_commons,wikipedia,@geometry,geometry
way/1165065392,way/1165065392,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apeejay School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4779302,,,,center,POINT (77.2191239 28.536229)
way/1167290897,way/1167290897,,,,,,,,Delhi,,,,,,,,,,,110033,,,,Indra Nagar,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal Primary Coeducational School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1720917 28.7152139)
way/1168448453,way/1168448453,,,,,,,,,,,,,,,,CN-257,,Basant Dada Patil Nagar,110042,,,,Bhalaswa Dairy,,school,,,,,yes,,,,,,+91-99994-78647;+91-99901-59110;+91-97184-37260;+91-78276-87336,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madarasa Faiz-ul-Quran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1601057 28.7391188)
way/1172006523,way/1172006523,,,,,,,,Delhi,,,,,,,,,,,110092,,,,Lalita Park,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCD Primary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2766738 28.630477)
way/1172313508,way/1172313508,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.0586575 28.5606441)
way/1173264768,way/1173264768,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.133741 28.7424521)
way/1173994498,way/1173994498,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,school,white,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Victor Public School,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,center,POINT (77.2781114 28.6902156)
way/1174709235,way/1174709235,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.0948544 28.8292644)
way/1175896957,way/1175896957,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal Primary Coeducational School,,,,,,,,,,,,,,,,,1253015,,,,,,,,,,,,,,,,,,,center,POINT (77.1624352 28.7531045)
way/1177222902,way/1177222902,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,+91-11-2767-3655,,,,,,,,,,,,,,,,,,,,,,,,,,,Arya Model School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1779252 28.7200213)
way/1178553640,way/1178553640,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,yes,,4,,,,+91-88516-56636;+91-75035-05375,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shiv Shakti Public School,,,,,,,,,,,Baba Shri Narayan Das Education Society,,,,,,,,flat,,,,,,,,,,,,,,,,,center,POINT (77.1630867 28.7425808)
way/1179943438,way/1179943438,,,,,,C,,Delhi,,,,,"C-6, Shardhanand Colony, Shani Bazar Road, Delhi - 110042",Swami Shraddhanand Colony,,6,,,110042,,Shani Bazar Road,,,,school,,,,,yes,white;pink,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nav Jyoti Public School,,,नव ज्येति पब्लिक स्कूल,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,center,POINT (77.1596361 28.7438371)
way/1180109246,way/1180109246,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,yes,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gyan Sarovar School,,,,,,,,,,,Deepti Foundation,non_profit,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1541007 28.7435566)
way/1182049037,way/1182049037,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1798697 28.7177719)
way/1182654815,way/1182654815,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devraji Narayan Public School,,,देवराजि नारायण पब्लिक स्कूल,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1559218 28.747396)
way/1189514218,way/1189514218,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1612323 28.7354154)
way/1189852220,way/1189852220,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1816567 28.7495902)
way/1189852224,way/1189852224,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1811371 28.7500805)
way/1191217053,way/1191217053,,,,,,,,Delhi,,,,,,,,,Guru Nanak Nagar,,110042,,Burari Road,,Bhalaswa Dairy,,school,wall,,,,,,,,,,+91-95997-22809,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rav Mehar Chand Saraswati Vidya Mandir,,,,,,,,,,,Samarth Shiksha Samiti,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1720169 28.7540937)
way/1192637679,way/1192637679,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1677658 28.7506704)
way/1193571517,way/1193571517,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,+91-95997-49999;+91-95997-89999,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy Trinity School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3058311 28.6353602)
way/1195536863,way/1195536863,,,,,,,,Delhi,,,,,,,,,,,110092,,,,Preet Vihar,,school,wall,,,,,,,,,,,+91-11-2246-8149,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Coeducational Senior Secondary School,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2945605 28.6363791)
way/1198008802,way/1198008802,,,,,,,,Delhi,,,,,,,,,Gopal Nagar,,110033,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCD Primary Coeducational School,,,निगम प्राथमिक सह-शिक्षा विद्यालय,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1771383 28.7122101)
way/1200970627,way/1200970627,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2555962 28.5914763)
way/1211751325,way/1211751325,,,,,,A,,Delhi,,,,,,,,1,,,110042,,,,Swaroop Nagar,,school,wall,,,,,,,2023-06-19,,,+91-93543-13610;+91-97111-55620,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silver Oak Public School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1516435 28.7523732)
way/1230503927,way/1230503927,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GD Goenka School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3063485 28.6473026)
way/1231060699,way/1231060699,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,+91-88260-60901;+91-88260-60902;+91-88260-60903,+91-11-4261-4040,,,,,,,,,,,,,,,,,,,,,,,,,,,VSPK International School (Juniors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1093724 28.7347002)
way/1233494009,way/1233494009,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,+91-11-4563-1280;+91-11-4300-3887,,,,,,,,,,,,,,,,,,,,,,,,,,,Delhi International Junior School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1109687 28.7353866)
way/1239058520,way/1239058520,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delhi International Public School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1235363 28.7113016)
way/1239819924,way/1239819924,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arwachin International School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,File:Arwachin_International_School_main_building.jpg,,center,POINT (77.3157781 28.6790189)
way/1242250069,way/1242250069,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raghubir Singh Junior Modern School,,,,,,,,,,,,private,,,,,,,,,,,RS Junior Modern School,,,,,,,,,,,,,center,POINT (77.2280228 28.6039309)
way/1251507782,way/1251507782,,,,,,,,,,,,,,,,2/13,,,,,,,East Patel Nagar,,school,,,,,,,,,,,+91-995800-2757,+91-11-4735-0503;+91-11-4508-2694,https://viveksummit.com,,,,,,,,,,,,,,,,,,,,,,,,,,Vivek Summit School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1741778 28.6425108)
way/1254836891,way/1254836891,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.0929156 28.5901088)
way/1255202259,way/1255202259,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1611544 28.5362992)
way/1256644347,way/1256644347,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2999884 28.6417844)
way/1257176959,way/1257176959,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cricket Ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3303522 28.5074544)
way/1257188607,way/1257188607,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarvodya Kanya Vidyalaya Rajokari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1088303 28.5182491)
way/1257188608,way/1257188608,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Boys Senior Secondary School Rajokari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1095436 28.51823)
way/1257188609,way/1257188609,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajkiya Pratibha Baal Vidyalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1092713 28.5173733)
way/1258323655,way/1258323655,,,,,,,,jahangir puri,,,,northwest delhi,,,,,,,110033,,A block,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,skv school ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1677633 28.7268816)
way/1263294317,way/1263294317,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamala Nehru Sarvodaya Kanya Vidyalaya,,Q3633365,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2420215 28.5828483)
way/1263441837,way/1263441837,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Boy Senior Secondary School,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2421054 28.5835482)
way/1265520907,way/1265520907,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2857105 28.6284416)
way/1266549543,way/1266549543,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shaheed Hemu Kalani Rajkiya Sarvoday Bal Vidyalay,,Q5712828,शहीद हेमू कालाणी राजकीय सर्वोदय बाल विद्यालय,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2452856 28.5662645)
way/1268148608,way/1268148608,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taurus Army Pre-Primary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1260755 28.5921094)
way/1268148609,way/1268148609,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarvodaya Bal Vidyalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1254517 28.5923469)
way/1268148610,way/1268148610,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarvodaya Kanya Vidyalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1248651 28.5925752)
way/1270655648,way/1270655648,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCD Primary School,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2396381 28.5714132)
way/1271204409,way/1271204409,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarvodaya Kanya Vidyalaya,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2072692 28.6774994)
way/1273976158,way/1273976158,,,,,,,,,,,,,,,,,,,,,,,,,school,,,Kendriya Vidyalaya,Q1156653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kendriya Vidyalaya 1,,,,,,,,,,,,government_non_profit,,,,,,,,,,,KV 1,,,,,,,,,,,,,center,POINT (77.1181976 28.5918853)
way/1283259032,way/1283259032,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kripa Centre For Differently Abled Children,,,,,,,,,,,,,,,,,,,,mixed,,,,,,,,,,,designated,,,,,center,POINT (77.1231972 28.5973355)
way/1283259033,way/1283259033,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sardar Vallabhbhai Patel Senior Secondary School,,Q9455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1225362 28.5975824)
way/1283617038,way/1283617038,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geeta Shiksha Kendra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,center,POINT (77.1203618 28.5931894)
way/1286481105,way/1286481105,,,,,,,,,,,,,,,,,,,,,,,,Cantonment Board Model School,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silver Oak,,,,,,,,,,,Delhi Cantonment Board,government,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1241205 28.5969837)
way/1286500696,way/1286500696,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose Merry Convent School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2764177 28.6632453)
way/1286500704,way/1286500704,,,,,,,,,,,,,,,,,,Rajgarh Colony,110031,,,,,,school,,,,,,,,,geetabalbhartischool@rediffmail.com,Geeta Bal Bharti Official,+91-93107-91225,,https://geetabalbharti.com/,,,,,,,,,,,,,,,,,,,,,,,,,,Geeta Bal Bharti Senior Secondary School,,,गीता बाल भारती सीनियर सेकेंड्री स्कूल,,,,,,,,Vidya Bharti Delhi,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2744636 28.6640631)
way/1287282319,way/1287282319,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,Adarsh Vidya Bhawan Public School,,,,,,,,,,,,,AVB Public School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3052671 28.6269576)
way/1287923418,way/1287923418,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajkiya Sarvodaya Kanya/Bal Vidyalaya,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3060029 28.6209688)
way/1288662714,way/1288662714,Najafgarh,1757200,07080414502,,21,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,South West B-I,,,,no,,,,,0-5,,,,,,,,,,,MCD Pratibha Vikas Vidyalaya Palam New,,,,,,,,,,,MCD,public,,,,yes,,,,both,day,,,survey,,,,,,,,,,,,center,POINT (77.0738499 28.5856766)
way/1288672260,way/1288672260,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shri Guru Nanak Khalsa Girls Senior Secondary School,,Q83322,,,,,,,,,,religious,,,,,,,,,,,,,,,,,,,designated,,,,,center,POINT (77.1203476 28.5923249)
way/1289149664,way/1289149664,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delhi Area Primary School 2,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,yes,,,,,center,POINT (77.1171161 28.5901439)
way/1291713625,way/1291713625,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,+91 25691730,,,,,,,,,,,,,,,,,,,,,,,,,,,Shri Santan Dharam Coeducational Secondary School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,yes,,,,,center,POINT (77.1205738 28.5927445)
way/1291724982,way/1291724982,,,,,,,,,,,,,,,,C-80,,,,,Thokar No. 8,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rahman Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3031706 28.5476327)
way/1291730896,way/1291730896,,,,,,,,,,,,,,,,,,,,,Main Road,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarvodaya Kanya Vidayalya Noor Nagar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.287949 28.5567941)
way/1291731980,way/1291731980,,,,,,,,,,,,,,,,,,,,,"E-17, Kalindi Kunj Rd, Part 1 Abul Fazal Enclave, Block F, Jamia Nagar, Okhla, New Delhi, Delhi 110025",,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smart Kids Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2956138 28.5559383)
way/1291787161,way/1291787161,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/0/01/GOVT._GIRLS_SENIOR_SECONDARY_SCHOOL.jpg,,,,,,,,,,Govt. Girls Senior Secondary School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.3054117 28.6689103)
way/1292111941,way/1292111941,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jhori Mal International School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.0685565 28.5954386)
way/1292561972,way/1292561972,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Happy English School,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,center,POINT (77.2832557 28.6598443)
way/1294939122,way/1294939122,,,,,,,,,,,,,,,,,,Kalkajee,110019,DL,Hansraj Sethi Marg,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veer Savarkar Sarvodaya Kanya Vidyalaya Number 1,,Q471040,,,,,,,,,,public,,,,,,,,female,,,,,,,,,,,,,,File:Front_Gate_of_Sarvodaya_Kanya_Vidyalaya_Kalkajee.jpg,,center,POINT (77.2497973 28.5451375)
way/1297687815,way/1297687815,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriel High,,,,,,,,,,,Pratap International,private,,,,,,,,,,,,,,,,,,https://www.pratapinternational.com/delhi,,,,,,center,POINT (77.0889286 28.7252092)
way/1297701239,way/1297701239,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,"It is a Senior Secondary School with classes Pre School to class XII with all the three streams: Science, Commerce and Humanities.",,,,,,,,,,,0-12,,,,,,,,,,011-47586215,De Indian Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.dipsrohini.in/,,,,,,center,POINT (77.0879509 28.7293915)
way/1298506145,way/1298506145,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Government Sarvodaya Kanya Vidyalaya Number 1,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,yes,,,,,center,POINT (77.19636 28.5748016)
way/1298522497,way/1298522497,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GD Goenka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.gdgoenkarohini.edu.in/,,,,,,center,POINT (77.123614 28.7190166)
way/1298724609,way/1298724609,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bharat Sevak Samaj Public School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1948608 28.5766974)
way/1298770077,way/1298770077,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Delhi Municipal Corporation School,,,,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1948423 28.5772329)
way/1301129446,way/1301129446,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCD PRIMARY SCHOOL NO. 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2352698 28.525083)
way/1301241681,way/1301241681,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramjas Primary School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2114912 28.637818)
way/1302884211,way/1302884211,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lovely Vista School,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2862925 28.6340711)
way/1303267775,way/1303267775,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Sovereign School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.thesovereignschool.com/,,,,,,center,POINT (77.0930456 28.7244753)
way/1304219725,way/1304219725,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gittaratan Jindal School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.1187941 28.7114895)
way/1311579525,way/1311579525,,,,,,,,Delhi,,,,,,,,,,Patparganj,110091,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,"""Girls school ID"" - 1002031, +91-11-2275-0966; ""Boys school ID"" - 1002002, +91-11-2279-1533",,,,,,,,,,,,,,Rajkiya Sarvodaya Kanya/Bal Vidyalaya,,,राजकीय सर्वोदय कन्या/बाल विद्यालय,,,,,,,,,public,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2910015 28.6140149)
way/1316624674,way/1316624674,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shankar Public School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,center,POINT (77.2947587 28.6271036)
way/1316624679,way/1316624679,,,,,,,,,,,,,,,,,,,,,,,,,school,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCD Model School,,,दिल्ली नगर निगम प्रतिभा विद्यालय,,,,,,,,,public,,,,,1051085,,,,,,,,,,,,,,,,,,,center,POINT (77.295242 28.6275894)
